interaction_id,customer_id,product_id,interaction_date,interaction_type,rating,source
17165,210,531,2025-04-07,click,3.0,Category
17166,1323,179,2025-05-04,view,,Advertisement
17167,614,333,2024-12-16,click,4.0,Recommendation
17168,1267,581,2024-01-22,cart,2.0,Recommendation
17169,1476,232,2024-04-25,click,,Search
17170,937,452,2025-06-18,view,5.0,Category
17171,510,138,2024-02-08,view,,Recommendation
17172,613,124,2025-09-12,view,5.0,Search
17173,392,226,2025-08-02,click,2.0,Category
17174,66,167,2024-04-30,purchase,3.0,Recommendation
17175,219,93,2025-01-12,click,2.0,Advertisement
17176,965,569,2025-10-15,view,4.0,Category
17177,408,108,2024-08-06,view,4.0,Search
17178,590,376,2024-12-11,view,,Category
17179,567,4,2025-06-22,wishlist,2.0,Category
17180,155,152,2025-07-30,view,3.0,Advertisement
17181,1310,484,2024-02-17,click,,Direct
17182,429,388,2025-10-21,view,2.0,Recommendation
17183,284,331,2025-07-29,view,4.0,Recommendation
17184,700,27,2024-06-08,wishlist,1.0,Category
17185,676,492,2024-01-03,click,5.0,Category
17186,927,422,2024-11-30,wishlist,4.0,Advertisement
17187,429,559,2024-09-22,view,2.0,Direct
17188,1313,433,2024-04-02,purchase,2.0,Recommendation
17189,540,227,2025-06-07,view,3.0,Search
17190,835,538,2025-08-04,click,2.0,Category
17191,1380,259,2025-03-10,purchase,5.0,Search
17192,919,283,2025-09-12,view,3.0,Category
17193,325,557,2024-01-07,view,5.0,Advertisement
17194,865,371,2024-07-28,view,5.0,Search
17195,1208,118,2024-04-20,click,5.0,Advertisement
17196,834,296,2025-09-09,purchase,4.0,Category
17197,1497,389,2024-11-29,click,2.0,Advertisement
17198,291,77,2025-11-20,view,3.0,Advertisement
17199,657,455,2024-03-01,wishlist,2.0,Search
17200,1180,163,2025-02-09,view,1.0,Direct
17201,1264,38,2024-05-11,cart,3.0,Category
17202,371,360,2024-03-05,wishlist,,Recommendation
17203,1192,329,2024-10-16,view,5.0,Advertisement
17204,1443,379,2025-01-05,purchase,1.0,Category
17205,396,492,2024-02-15,view,,Search
17206,719,173,2025-06-02,purchase,3.0,Advertisement
17207,848,249,2024-07-26,view,1.0,Direct
17208,539,121,2025-05-25,view,5.0,Search
17209,514,493,2025-04-16,click,4.0,Search
17210,382,51,2024-03-17,view,,Recommendation
17211,1294,529,2025-04-27,view,5.0,Advertisement
17212,1444,196,2024-05-10,view,,Recommendation
17213,576,160,2025-03-13,click,1.0,Direct
17214,503,185,2025-02-11,view,2.0,Direct
17215,894,11,2025-01-25,click,1.0,Direct
17216,210,174,2024-04-15,click,3.0,Recommendation
17217,1106,286,2024-04-27,view,1.0,Search
17218,55,425,2024-07-17,click,,Category
17219,256,531,2024-01-08,cart,2.0,Advertisement
17220,1386,442,2024-08-08,click,,Recommendation
17221,1019,49,2024-01-30,click,,Search
17222,57,349,2025-07-16,view,,Direct
17223,335,439,2025-02-20,cart,4.0,Advertisement
17224,73,292,2024-05-28,click,,Recommendation
17225,1092,556,2025-01-12,purchase,1.0,Direct
17226,967,73,2025-04-11,view,1.0,Category
17227,973,234,2025-06-13,view,,Search
17228,606,69,2025-06-22,click,2.0,Direct
17229,218,527,2025-07-07,view,1.0,Search
17230,69,109,2024-03-21,cart,,Direct
17231,535,507,2024-02-05,click,2.0,Search
17232,1374,540,2024-11-30,click,4.0,Direct
17233,81,390,2024-07-09,view,2.0,Category
17234,804,301,2025-05-03,click,5.0,Direct
17235,217,559,2024-11-20,click,2.0,Recommendation
17236,1034,447,2025-02-23,wishlist,3.0,Search
17237,351,514,2024-10-13,cart,,Advertisement
17238,1314,85,2025-05-31,view,1.0,Advertisement
17239,138,183,2024-09-28,view,1.0,Search
17240,214,277,2024-04-19,view,3.0,Direct
17241,1086,164,2025-08-17,purchase,,Advertisement
17242,1238,481,2025-02-19,view,1.0,Search
17243,1346,268,2025-06-20,wishlist,5.0,Recommendation
17244,184,345,2024-12-23,view,1.0,Advertisement
17245,1307,444,2025-12-19,click,,Search
17246,144,420,2025-07-22,view,5.0,Category
17247,75,399,2024-09-20,click,,Search
17248,925,255,2025-01-17,click,3.0,Direct
17249,262,39,2024-05-14,click,,Advertisement
17250,516,591,2024-10-16,purchase,,Recommendation
17251,1295,73,2025-09-05,wishlist,2.0,Advertisement
17252,634,493,2025-10-04,click,,Direct
17253,135,508,2024-09-03,cart,,Search
17254,730,414,2024-01-31,wishlist,1.0,Advertisement
17255,1209,262,2025-04-28,view,2.0,Category
17256,944,411,2024-06-13,view,,Category
17257,325,32,2025-03-19,click,,Direct
17258,1208,432,2024-04-15,view,5.0,Recommendation
17259,1387,294,2024-08-18,view,5.0,Search
17260,1426,96,2024-01-22,cart,1.0,Category
17261,898,469,2025-12-05,view,5.0,Recommendation
17262,1361,586,2024-02-21,cart,1.0,Advertisement
17263,1112,100,2025-10-26,view,1.0,Direct
17264,274,579,2025-09-06,click,5.0,Direct
17265,512,171,2024-06-01,purchase,,Search
17266,1075,90,2024-10-12,wishlist,,Advertisement
17267,439,23,2025-02-26,purchase,2.0,Advertisement
17268,356,495,2024-05-12,click,2.0,Advertisement
17269,588,398,2024-09-03,view,,Direct
17270,974,93,2024-09-17,cart,,Category
17271,619,396,2025-11-28,purchase,1.0,Recommendation
17272,105,507,2024-05-09,click,1.0,Search
17273,276,351,2025-03-19,click,4.0,Direct
17274,195,293,2025-02-04,purchase,3.0,Direct
17275,227,264,2024-06-17,wishlist,4.0,Direct
17276,1321,64,2024-11-17,view,,Search
17277,426,226,2024-01-05,view,1.0,Advertisement
17278,829,117,2024-12-04,click,2.0,Recommendation
17279,540,130,2025-07-18,click,,Advertisement
17280,632,409,2025-12-09,click,,Search
17281,228,52,2025-05-17,view,5.0,Search
17282,164,424,2024-10-19,wishlist,5.0,Advertisement
17283,1392,545,2024-08-26,view,5.0,Recommendation
17284,373,32,2024-07-04,view,3.0,Recommendation
17285,1260,425,2024-11-19,cart,2.0,Search
17286,356,479,2025-06-29,view,3.0,Direct
17287,86,506,2024-10-09,view,,Search
17288,471,294,2025-02-23,click,2.0,Search
17289,1271,568,2024-12-11,view,1.0,Advertisement
17290,1173,235,2024-04-10,wishlist,5.0,Category
17291,1306,58,2025-10-07,purchase,3.0,Direct
17292,1295,81,2024-09-21,click,,Search
17293,1206,218,2025-10-01,view,2.0,Advertisement
17294,490,544,2025-05-04,wishlist,1.0,Category
17295,613,248,2025-08-01,view,1.0,Direct
17296,1022,362,2024-08-27,view,2.0,Direct
17297,626,327,2025-05-04,view,4.0,Recommendation
17298,247,200,2024-08-04,cart,5.0,Advertisement
17299,828,8,2024-05-27,view,,Category
17300,689,537,2024-09-11,cart,,Advertisement
17301,198,423,2024-10-30,cart,4.0,Recommendation
17302,256,189,2024-03-06,cart,1.0,Recommendation
17303,1488,83,2024-01-02,cart,,Direct
17304,1205,152,2025-08-23,view,,Recommendation
17305,1307,277,2025-11-28,click,,Advertisement
17306,365,70,2025-06-19,purchase,,Search
17307,1366,30,2025-08-19,view,,Category
17308,392,76,2024-04-15,view,,Category
17309,949,174,2025-04-20,cart,,Recommendation
17310,1418,106,2025-06-03,view,1.0,Recommendation
17311,745,27,2025-01-06,view,,Recommendation
17312,529,414,2024-12-10,click,3.0,Category
17313,49,184,2024-10-16,view,4.0,Search
17314,631,105,2024-04-14,purchase,1.0,Direct
17315,1371,259,2024-02-12,click,,Search
17316,606,334,2024-05-06,view,4.0,Direct
17317,549,492,2025-07-22,cart,2.0,Recommendation
17318,989,394,2024-04-28,view,,Category
17319,1163,285,2024-10-19,view,5.0,Advertisement
17320,1384,112,2024-10-02,click,,Recommendation
17321,611,97,2025-01-17,click,,Advertisement
17322,287,83,2024-06-28,view,2.0,Direct
17323,1434,113,2025-01-31,click,,Search
17324,79,42,2025-04-07,click,3.0,Search
17325,1180,183,2025-10-19,view,,Category
17326,489,595,2025-08-28,view,,Direct
17327,244,457,2025-03-22,click,2.0,Recommendation
17328,230,490,2025-01-12,view,,Recommendation
17329,1489,380,2025-11-16,view,4.0,Search
17330,381,281,2025-05-30,view,4.0,Direct
17331,489,356,2025-05-23,view,2.0,Direct
17332,293,240,2024-07-07,cart,,Direct
17333,1083,174,2024-10-22,wishlist,,Advertisement
17334,903,338,2024-09-12,view,,Advertisement
17335,572,34,2025-08-22,wishlist,2.0,Recommendation
17336,499,373,2024-01-31,view,1.0,Direct
17337,668,418,2024-10-08,view,,Direct
17338,316,213,2024-01-06,wishlist,,Direct
17339,84,511,2025-06-07,purchase,4.0,Advertisement
17340,1222,84,2024-02-14,cart,,Advertisement
17341,952,164,2025-09-09,cart,2.0,Recommendation
17342,1185,589,2025-08-19,cart,4.0,Recommendation
17343,1487,586,2025-03-05,click,1.0,Advertisement
17344,364,229,2025-10-30,wishlist,,Category
17345,241,127,2024-06-20,view,1.0,Recommendation
17346,190,455,2025-12-17,view,,Search
17347,1000,75,2025-08-05,click,,Search
17348,834,330,2024-03-06,cart,5.0,Category
17349,698,567,2024-02-11,click,5.0,Category
17350,173,434,2024-10-17,cart,,Direct
17351,465,25,2024-12-16,wishlist,1.0,Search
17352,1257,294,2024-05-09,purchase,4.0,Search
17353,1297,150,2024-04-16,click,,Advertisement
17354,1202,373,2025-10-31,click,3.0,Advertisement
17355,1257,6,2024-02-06,click,4.0,Direct
17356,1149,17,2025-03-26,view,3.0,Direct
17357,1298,150,2024-08-17,cart,,Recommendation
17358,962,508,2025-07-09,view,,Search
17359,816,573,2025-05-29,click,5.0,Recommendation
17360,1406,458,2024-11-13,click,4.0,Search
17361,452,398,2025-01-28,view,,Advertisement
17362,906,195,2024-10-29,purchase,5.0,Direct
17363,269,90,2025-08-01,purchase,,Search
17364,171,155,2024-04-12,click,3.0,Advertisement
17365,1467,11,2025-11-13,cart,,Direct
17366,1360,12,2024-05-30,view,,Category
17367,1131,297,2024-01-17,view,,Category
17368,1021,29,2025-08-30,wishlist,,Direct
17369,767,57,2025-01-21,view,,Recommendation
17370,1381,505,2025-09-12,view,1.0,Category
17371,1008,530,2024-07-03,view,,Advertisement
17372,398,165,2025-08-14,view,,Search
17373,1464,422,2025-06-25,view,,Advertisement
17374,633,357,2025-12-21,view,,Category
17375,46,353,2024-02-10,wishlist,,Recommendation
17376,1004,463,2024-06-21,click,4.0,Recommendation
17377,586,362,2025-10-16,view,,Search
17378,563,505,2024-02-16,view,,Advertisement
17379,579,109,2025-01-24,view,2.0,Category
17380,400,233,2024-11-30,click,2.0,Recommendation
17381,617,442,2025-03-26,cart,2.0,Category
17382,25,282,2024-08-30,click,1.0,Direct
17383,142,130,2024-12-01,view,,Search
17384,23,258,2025-04-25,click,3.0,Recommendation
17385,219,523,2024-05-11,view,4.0,Direct
17386,124,105,2025-04-13,click,,Recommendation
17387,733,271,2024-08-10,view,,Recommendation
17388,862,298,2024-04-24,view,5.0,Advertisement
17389,673,419,2025-05-16,purchase,3.0,Direct
17390,876,583,2024-03-12,purchase,,Search
17391,215,231,2024-12-03,click,2.0,Recommendation
17392,294,586,2025-06-04,view,4.0,Advertisement
17393,837,100,2025-08-30,click,,Category
17394,524,384,2025-06-21,view,,Recommendation
17395,884,131,2024-05-30,view,4.0,Direct
17396,1181,175,2025-04-02,cart,,Category
17397,527,75,2024-08-04,purchase,,Direct
17398,1202,290,2025-03-15,view,1.0,Direct
17399,1296,210,2025-02-23,click,,Category
17400,3,498,2024-08-12,view,2.0,Search
17401,290,26,2024-10-25,view,4.0,Recommendation
17402,1219,338,2024-07-04,wishlist,4.0,Direct
17403,392,148,2024-03-27,cart,4.0,Search
17404,428,515,2024-01-04,click,,Direct
17405,445,404,2025-10-18,click,3.0,Search
17406,173,216,2024-07-19,view,2.0,Category
17407,1240,482,2025-10-17,view,,Category
17408,1073,191,2024-04-03,cart,,Advertisement
17409,903,36,2025-10-12,view,1.0,Direct
17410,509,372,2025-04-07,view,,Search
17411,273,160,2025-03-15,view,1.0,Search
17412,54,79,2025-09-08,cart,,Advertisement
17413,1468,573,2025-06-24,view,,Advertisement
17414,1051,133,2024-02-07,view,3.0,Category
17415,50,557,2024-12-27,wishlist,,Advertisement
17416,898,377,2025-09-18,click,2.0,Direct
17417,382,427,2024-03-15,view,,Search
17418,891,541,2024-07-04,click,,Direct
17419,365,98,2025-04-28,view,,Search
17420,327,465,2024-03-12,cart,2.0,Direct
17421,263,343,2024-09-07,click,2.0,Recommendation
17422,888,443,2024-12-05,purchase,,Category
17423,218,6,2024-06-29,view,,Recommendation
17424,508,34,2025-10-12,wishlist,5.0,Direct
17425,1474,363,2024-02-15,view,5.0,Recommendation
17426,1468,246,2024-07-29,purchase,3.0,Search
17427,974,549,2025-12-22,click,,Search
17428,535,209,2024-03-19,wishlist,,Recommendation
17429,1099,514,2024-04-23,click,,Direct
17430,583,130,2024-12-24,click,4.0,Recommendation
17431,575,284,2025-11-05,cart,4.0,Recommendation
17432,1229,523,2025-12-27,cart,5.0,Search
17433,646,386,2024-12-03,view,,Search
17434,1072,4,2024-08-25,view,5.0,Recommendation
17435,179,340,2024-07-06,view,1.0,Advertisement
17436,482,366,2024-05-16,click,3.0,Direct
17437,167,462,2024-03-24,click,5.0,Advertisement
17438,1420,387,2025-05-15,view,5.0,Direct
17439,30,275,2024-03-22,purchase,3.0,Direct
17440,318,271,2025-06-06,cart,,Advertisement
17441,1241,208,2024-12-30,cart,,Category
17442,845,250,2025-05-17,cart,,Advertisement
17443,310,327,2024-05-01,purchase,1.0,Advertisement
17444,129,402,2024-07-10,cart,1.0,Recommendation
17445,876,360,2024-08-05,click,2.0,Direct
17446,946,457,2024-08-28,view,4.0,Recommendation
17447,425,291,2024-07-01,click,,Advertisement
17448,1223,439,2025-03-10,cart,4.0,Category
17449,921,346,2024-08-11,view,3.0,Direct
17450,420,570,2024-05-14,view,5.0,Advertisement
17451,1428,197,2025-01-20,view,3.0,Category
17452,83,369,2025-08-20,view,,Direct
17453,1472,209,2024-09-09,click,4.0,Direct
17454,1265,119,2024-01-30,view,3.0,Category
17455,996,569,2025-05-06,view,,Search
17456,1461,411,2024-06-01,cart,,Recommendation
17457,61,549,2025-06-29,click,1.0,Category
17458,755,568,2025-07-25,view,2.0,Recommendation
17459,253,173,2024-08-26,cart,4.0,Category
17460,793,408,2025-02-12,view,3.0,Advertisement
17461,1221,257,2024-12-08,view,,Advertisement
17462,550,232,2025-01-09,view,2.0,Direct
17463,231,382,2025-12-09,cart,,Category
17464,1245,509,2024-01-02,click,2.0,Search
17465,451,313,2024-12-25,view,2.0,Category
17466,1325,234,2024-09-01,purchase,3.0,Direct
17467,862,378,2025-04-12,cart,,Direct
17468,1400,191,2024-12-28,cart,,Direct
17469,736,551,2024-12-06,click,4.0,Recommendation
17470,1353,338,2025-02-06,click,,Search
17471,1152,330,2025-03-28,cart,,Search
17472,626,361,2025-08-25,click,1.0,Category
17473,165,405,2024-03-06,view,4.0,Category
17474,548,243,2024-05-12,click,5.0,Direct
17475,663,574,2024-05-15,view,2.0,Advertisement
17476,1214,522,2025-05-12,purchase,2.0,Advertisement
17477,1151,350,2024-09-19,cart,3.0,Search
17478,817,476,2025-11-16,click,,Category
17479,601,446,2024-09-30,purchase,2.0,Category
17480,1209,155,2024-09-25,click,3.0,Advertisement
17481,1462,125,2024-02-13,view,3.0,Recommendation
17482,576,226,2024-08-25,wishlist,4.0,Direct
17483,213,180,2025-07-18,cart,,Search
17484,1404,450,2025-08-09,view,2.0,Advertisement
17485,277,310,2024-04-20,click,2.0,Direct
17486,1397,383,2024-07-08,purchase,,Category
17487,786,407,2024-06-18,click,,Recommendation
17488,7,374,2024-08-13,purchase,3.0,Search
17489,480,181,2025-05-21,view,5.0,Recommendation
17490,665,310,2025-02-14,view,,Recommendation
17491,84,555,2025-06-10,view,,Category
17492,1061,584,2024-06-13,view,5.0,Search
17493,387,193,2024-07-24,click,3.0,Advertisement
17494,1402,474,2024-11-21,view,1.0,Category
17495,930,594,2025-01-28,view,1.0,Search
17496,627,89,2025-04-16,view,5.0,Category
17497,1327,480,2024-10-14,view,1.0,Direct
17498,1455,4,2024-07-04,view,,Search
17499,179,449,2025-11-22,view,3.0,Direct
17500,292,223,2025-01-23,view,4.0,Recommendation
17501,1052,422,2024-07-30,view,3.0,Direct
17502,613,486,2024-02-11,cart,5.0,Direct
17503,969,52,2024-09-10,view,,Category
17504,245,116,2024-03-26,purchase,,Direct
17505,1473,468,2025-03-21,cart,1.0,Advertisement
17506,832,466,2024-05-26,click,1.0,Advertisement
17507,1339,206,2025-11-27,wishlist,3.0,Advertisement
17508,881,351,2025-01-04,click,,Recommendation
17509,1040,273,2025-07-02,purchase,3.0,Category
17510,68,334,2025-03-18,view,1.0,Search
17511,1410,422,2025-03-28,click,1.0,Advertisement
17512,603,75,2024-03-19,view,5.0,Recommendation
17513,1357,314,2024-05-30,click,4.0,Category
17514,159,96,2025-05-15,cart,,Recommendation
17515,1164,196,2025-07-11,view,,Advertisement
17516,1378,371,2025-05-30,view,3.0,Advertisement
17517,295,535,2024-05-25,cart,,Recommendation
17518,289,534,2024-03-07,view,,Advertisement
17519,338,218,2024-07-29,cart,2.0,Search
17520,1180,285,2025-01-29,purchase,,Direct
17521,1135,339,2024-04-21,click,,Category
17522,1471,466,2025-05-11,view,2.0,Search
17523,223,15,2024-11-30,view,1.0,Search
17524,352,405,2025-09-08,view,1.0,Advertisement
17525,870,420,2025-07-13,wishlist,,Advertisement
17526,430,420,2024-09-10,cart,5.0,Advertisement
17527,896,560,2024-02-28,click,,Recommendation
17528,1255,57,2024-02-19,purchase,,Recommendation
17529,482,525,2025-08-09,view,2.0,Search
17530,329,382,2025-03-05,view,2.0,Direct
17531,831,145,2025-03-19,view,2.0,Search
17532,1312,511,2025-12-16,view,5.0,Recommendation
17533,943,70,2024-04-08,view,5.0,Category
17534,244,250,2025-01-08,click,,Direct
17535,11,19,2025-06-24,purchase,5.0,Advertisement
17536,17,219,2024-07-06,view,5.0,Search
17537,859,191,2025-06-26,view,5.0,Category
17538,638,547,2024-01-21,view,,Advertisement
17539,189,277,2025-03-18,purchase,,Direct
17540,31,553,2025-07-23,view,,Direct
17541,52,491,2024-05-16,view,5.0,Search
17542,1116,347,2024-05-26,cart,,Advertisement
17543,1447,525,2024-04-18,cart,2.0,Advertisement
17544,104,47,2024-04-04,cart,5.0,Search
17545,123,118,2024-07-05,click,5.0,Direct
17546,150,558,2024-04-29,click,,Advertisement
17547,1423,196,2025-11-11,view,1.0,Search
17548,1174,211,2025-09-03,cart,,Search
17549,1401,248,2024-11-24,wishlist,2.0,Search
17550,376,220,2024-03-05,view,5.0,Direct
17551,2,499,2024-08-19,view,,Search
17552,1297,188,2025-07-18,purchase,,Advertisement
17553,145,254,2024-04-22,cart,1.0,Search
17554,786,199,2024-01-25,click,2.0,Search
17555,1027,434,2024-07-29,view,1.0,Direct
17556,578,323,2025-07-29,cart,3.0,Direct
17557,1212,199,2024-10-08,view,,Direct
17558,1032,552,2024-11-29,click,,Advertisement
17559,1230,256,2024-05-02,wishlist,,Advertisement
17560,412,81,2025-08-16,purchase,,Direct
17561,1334,216,2024-02-11,view,2.0,Search
17562,1408,111,2024-06-07,view,,Direct
17563,808,39,2024-07-28,view,5.0,Advertisement
17564,1406,15,2025-12-16,wishlist,4.0,Search
17565,693,429,2025-12-21,cart,3.0,Recommendation
17566,1332,104,2024-05-20,view,,Category
17567,996,489,2024-12-13,purchase,,Search
17568,525,275,2024-05-06,purchase,1.0,Search
17569,922,506,2025-12-15,view,1.0,Recommendation
17570,242,172,2025-03-25,view,,Advertisement
17571,1454,143,2024-10-06,purchase,5.0,Recommendation
17572,991,190,2024-05-31,click,,Search
17573,666,373,2025-09-24,view,,Category
17574,409,504,2025-03-09,click,1.0,Search
17575,1431,571,2024-04-16,purchase,5.0,Direct
17576,1363,131,2025-12-30,click,,Advertisement
17577,9,398,2024-10-03,click,5.0,Search
17578,780,476,2024-06-06,cart,4.0,Advertisement
17579,246,229,2025-01-30,view,3.0,Recommendation
17580,1254,215,2024-10-02,click,1.0,Search
17581,808,484,2025-09-06,view,5.0,Recommendation
17582,410,66,2025-02-03,click,,Advertisement
17583,1103,560,2024-11-09,view,4.0,Search
17584,474,248,2025-08-11,view,4.0,Recommendation
17585,1071,125,2025-11-24,click,5.0,Advertisement
17586,1491,345,2024-07-10,view,,Category
17587,1369,259,2025-01-12,cart,3.0,Recommendation
17588,521,75,2025-01-25,view,4.0,Recommendation
17589,1029,499,2024-07-07,cart,3.0,Search
17590,991,276,2024-11-22,click,2.0,Advertisement
17591,159,241,2024-05-30,cart,4.0,Direct
17592,1325,208,2024-08-02,view,,Direct
17593,1109,213,2025-03-30,click,,Direct
17594,740,295,2025-09-08,view,,Direct
17595,1196,498,2024-04-25,click,1.0,Recommendation
17596,63,208,2024-03-10,view,1.0,Search
17597,1,252,2024-08-03,click,1.0,Direct
17598,183,80,2024-08-10,purchase,1.0,Search
17599,882,120,2025-05-06,cart,1.0,Advertisement
17600,1096,546,2024-08-31,view,3.0,Search
17601,207,78,2025-07-18,cart,3.0,Recommendation
